,Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,long,lat,street_number,route,neighborhood,postal_town,county,postal_code
7940,28/06/2019,"186 THE GATE APTS, MILLPARK, OLD NANGOR RD DUBLIN 22",Dublin 22,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment,,-6.4001942,53.3233637,,,Clondalkin,,County Dublin,
7941,28/06/2019,"19 ABBEY DR, RIVERSTON ABBEY, DUBLIN 7",Dublin 7,Dublin,490000,No,No,Second-Hand Dwelling house /Apartment,,-6.3140432,53.3690366,19,Abbey Drive,,Dublin 7,County Dublin,D07 Y1X3
7942,28/06/2019,"19 GRACE PARK COURT, BEAUMONT RD, DUBLIN 9",Dublin 9,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment,,-6.2384243,53.3838535,19,Grace Park Court,Whitehall,,County Dublin,
7943,28/06/2019,"19 LUTTRELLSTOWN GROVE, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,370000,No,No,Second-Hand Dwelling house /Apartment,,-6.3988024,53.3712237,19,Luttrellstown Grove,Carpenterstown,,County Dublin,D15 K0E2
7944,28/06/2019,"19 RUSHBROOK AVE, TEMPLEOGUE, DUBLIN 6W",,Dublin,457000,No,No,Second-Hand Dwelling house /Apartment,,-6.3312502,53.3010688,19,Rushbrook Avenue,Templeogue,Dublin 6W,County Dublin,D6W T295
7945,28/06/2019,"191 SUTTON PARK, SUTTON, DUBLIN",Dublin 13,Dublin,571599,No,Yes,New Dwelling house /Apartment,,-6.133394,53.3904261,191,Sutton Park,Baldoyle,Dublin 13,County Dublin,D13 C7H6
7946,28/06/2019,"197 SWORDS ROAD, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,445000,No,No,Second-Hand Dwelling house /Apartment,,-6.2436239,53.3865104,197,Swords Road,Whitehall,,County Dublin,D09 KF86
7947,28/06/2019,"2 CEDAR GROVE, FIRHOUSE RD, TEMPLEOGUE DUBLIN 16",Dublin 16,Dublin,410000,No,No,Second-Hand Dwelling house /Apartment,,-6.3420814,53.2816748,,Firhouse Road,Tymon South,,County Dublin,
7948,28/06/2019,"2 MARETIMO GARDENS EAST, BLACKROCK, DUBLIN",,Dublin,1300000,No,No,Second-Hand Dwelling house /Apartment,,-6.1722075,53.3003578,2,Maretimo Gardens East,Seapoint,,County Dublin,A94 Y8K1
7949,28/06/2019,"2 SUNBURY PARK, DARTRY, DUBLIN 6",Dublin 6,Dublin,1500000,No,No,Second-Hand Dwelling house /Apartment,,-6.2645095,53.3119929,2,Sunbury Park,,,County Dublin,D06 NY13
7950,28/06/2019,"21 BALRUDDERY WOOD, BALROTHERY, BALBRIGGAN",,Dublin,240000,Yes,No,Second-Hand Dwelling house /Apartment,,-6.187425,53.5840589,21,Balruddery Wood,,,County Dublin,K32 HP74
7951,28/06/2019,"21 Cuil Duin Lawn, Cuil Duin, Citywest",,Dublin,286343.61,No,Yes,New Dwelling house /Apartment,,-6.4299399,53.2870682,21,Cúil Dúin Lawn,Cooldown Commons,Dublin 24,County Dublin,
7952,28/06/2019,"22 CEDAR LODGE, FARMLEIGH WOODS, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,480000,No,No,Second-Hand Dwelling house /Apartment,,-6.3608651,53.3673818,,Farmleigh Avenue,,Dublin 15,County Dublin,
7953,28/06/2019,"22 TEMPLE VIEW WAY, CLAREHALL, DUBLIN 13",Dublin 13,Dublin,420000,No,No,Second-Hand Dwelling house /Apartment,,-6.1735296,53.4015733,22,Temple View Way,,Dublin 13,County Dublin,D13 K7X9
7954,28/06/2019,"22 THE CRESCENT, THE PLAZA, SWORDS",,Dublin,300122,No,No,Second-Hand Dwelling house /Apartment,,-6.2134708,53.4639306,22,The Crescent,,,County Dublin,K67 FC97
7955,28/06/2019,"22 THE PARK, KINGSWOOD HEIGHTS, TALLAGHT DUBLIN 24",Dublin 24,Dublin,297500,No,No,Second-Hand Dwelling house /Apartment,,-6.3695035,53.3045187,22,The Park,,Dublin 24,County Dublin,D24 VXW4
7956,28/06/2019,"23 Castle Vernon, Dollymount Avenue, Clontarf",Dublin 3,Dublin,788546.25,No,Yes,New Dwelling house /Apartment,,-6.1796605,53.3665752,23,Castle Vernon,Clontarf,Dublin 3,County Dublin,
7957,28/06/2019,"24 GLENVILLE DR, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,388000,No,No,Second-Hand Dwelling house /Apartment,,-6.3904943,53.3818777,24,Glenville Drive,,,County Dublin,D15 RCK0
7958,28/06/2019,"25 FARMHILL RD, GOATSTOWN, DUBLIN 14",Dublin 14,Dublin,970000,No,No,Second-Hand Dwelling house /Apartment,,-6.2360687,53.2970361,25,Farmhill Road,Friarland,Dublin 14,County Dublin,D14 VC03
7959,28/06/2019,"25 Rahillion Drive, Donabate, County Dublin",,Dublin,449339,No,Yes,New Dwelling house /Apartment,,-6.1348148,53.494911,25,Rahillion Drive,Rahillion,,County Dublin,
7960,28/06/2019,"27 ALDEMERE DR, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,360000,No,No,Second-Hand Dwelling house /Apartment,,-6.4274089,53.3876583,27,Aldemere Drive,,Dublin 15,County Dublin,D15 X8Y8
7961,28/06/2019,"27 HASTINGS GREEN, BALBRIGGAN, DUBLIN",,Dublin,223000,No,No,Second-Hand Dwelling house /Apartment,,-6.2122791,53.6129516,27,Hastings Green,Flemingtown,,County Dublin,K32 HW92
7962,28/06/2019,"27 JOHN MC CORMACK AVE, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,382500,No,No,Second-Hand Dwelling house /Apartment,,-6.3281248,53.3183414,27,John McCormack Avenue,Walkinstown,,County Dublin,D12 T8N7
7963,28/06/2019,"27 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3",Dublin 3,Dublin,151250,No,No,Second-Hand Dwelling house /Apartment,,-6.2453933,53.3641873,,Richmond Road,Ballybough,,County Dublin,
7964,28/06/2019,"27 RUSHBROOK WAY, TEMPLEOGUE, DUBLIN 6W",,Dublin,200000,No,No,Second-Hand Dwelling house /Apartment,,-6.3273357,53.2997195,27,Rushbrook Way,Templeogue,Dublin 6W,County Dublin,D6W Y017
7965,28/06/2019,"28 HAROLD RD, STONEYBATTER, DUBLIN 7",Dublin 7,Dublin,350000,No,No,Second-Hand Dwelling house /Apartment,,-6.2879363,53.3523889,28,Harold Road,,,County Dublin,D07 V5N8
7966,28/06/2019,"28 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3",Dublin 3,Dublin,151250,No,No,Second-Hand Dwelling house /Apartment,,-6.2453933,53.3641873,,Richmond Road,Ballybough,,County Dublin,
7967,28/06/2019,"29 DUNDELA HAVEN, SANDYCOVE, DUBLIN",,Dublin,430000,No,No,Second-Hand Dwelling house /Apartment,,-6.1167114,53.2833406,29,Dundela Haven,Glenageary,,County Dublin,A96 D6Y1
7968,28/06/2019,"29 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3",Dublin 3,Dublin,175000,No,No,Second-Hand Dwelling house /Apartment,,-6.2453933,53.3641873,,Richmond Road,Ballybough,,County Dublin,
7969,28/06/2019,"2A LONGWOOD AVE, SOUTH CIRCULAR RD, DUBLIN 8",Dublin 8,Dublin,589000,No,No,Second-Hand Dwelling house /Apartment,,-6.2735373,53.3321438,2,Longwood Avenue,Portobello,Dublin 8,County Dublin,
7970,28/06/2019,"3 Cuil Duin Lawn, Cuil Duin, City West",Dublin 24,Dublin,277533.04,No,Yes,New Dwelling house /Apartment,,-6.4304567,53.2868614,3,Cúil Dúin Lawn,Cooldown Commons,Dublin 24,County Dublin,
7971,28/06/2019,"3 LARCH HOUSE, APPLEWOOD AVE, SWORDS",,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment,,-6.2213508,53.4570547,62,Main Street,Swords Glebe,,County Dublin,K67 RX94
7972,28/06/2019,"3 WINDSOR TERRACE, CHURCH RD, MALAHIDE",,Dublin,1950000,No,No,Second-Hand Dwelling house /Apartment,,-6.2191404,53.453819,,Malahide Road,Swords Demesne,Swords,County Dublin,
7973,28/06/2019,"30 Ballycullen Green, Oldcourt Road, Ballcullen",,Dublin,418502.2,No,Yes,New Dwelling house /Apartment,,-6.332071,53.2690196,30,Oldcourt Road,Ballycullen,,County Dublin,D24 VKX2
7974,28/06/2019,"30 OLDBRIDGE VIEW, LUCAN, DUBLIN",,Dublin,324000,No,No,Second-Hand Dwelling house /Apartment,,-6.4334507,53.337655,30,Oldbridge View,Kishoge,,County Dublin,K78 T953
7975,28/06/2019,"30 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3",Dublin 3,Dublin,151250,No,No,Second-Hand Dwelling house /Apartment,,-6.2453933,53.3641873,,Richmond Road,Ballybough,,County Dublin,
7976,28/06/2019,"310 LORETO ABBEY, GRANGE RD, RATHFARNHAM DUBLIN 14",Dublin 14,Dublin,330000,No,No,Second-Hand Dwelling house /Apartment,,-6.2814875,53.292823,,,,,,
7977,28/06/2019,"32 FLEMING RD, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,385000,No,No,Second-Hand Dwelling house /Apartment,,-6.2600333,53.3722448,32,Fleming Road,Drumcondra,Dublin 9,County Dublin,D09 V5D0
7978,28/06/2019,"32 GRIFFEEN GLEN, BOULEVARD, LUCAN",,Dublin,295000,No,No,Second-Hand Dwelling house /Apartment,,-6.4343642,53.3401509,32,Griffeen Glen Boulevard,,,County Dublin,K78 YH66
7979,28/06/2019,"32 LOHUNDA CRESCENT, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,322500,No,No,Second-Hand Dwelling house /Apartment,,-6.4077022,53.3881092,32,Lohunda Crescent,,,County Dublin,D15 KHW4
7980,28/06/2019,"34 ROCKABILL, HOLMPATRICK, SKERRIES",,Dublin,305000,No,No,Second-Hand Dwelling house /Apartment,,-6.1035444,53.575955,,South Strand,Townparks,,County Dublin,
7981,28/06/2019,"35 CROFTON HALL, DISWELLSTOWN",Dublin 15,Dublin,285450,No,Yes,New Dwelling house /Apartment,,-6.3864263,53.3687028,,Diswellstown Lawn,Diswellstown,,County Dublin,
7982,28/06/2019,"35 HAYWORTH TERRACE, ONGAR PARK, ONGAR DUBLIN 15",Dublin 15,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment,,-6.4384736,53.3931545,35,Hayworth Terrace,Hansfield,,County Dublin,
7983,28/06/2019,"35 WILFIELD ROAD, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,742000,No,No,Second-Hand Dwelling house /Apartment,,-6.2179368,53.3264615,35,Wilfield Road,Ballsbridge,Dublin 4,County Dublin,D04 E033
7984,28/06/2019,"35 WOODFARM AVE, PALMERSTOWN, DUBLIN 20",Dublin 20,Dublin,575000,No,No,Second-Hand Dwelling house /Apartment,,-6.3671642,53.3504509,35,Woodfarm Avenue,Redcowfarm,Dublin 20,County Dublin,D20 DT66
7985,28/06/2019,"37 LEINSTER ST NORTH, PHIBSBORO, DUBLIN 7",Dublin 7,Dublin,585000,No,No,Second-Hand Dwelling house /Apartment,,-6.2743576,53.3642406,37,Leinster Street North,,,County Dublin,D07 ETR9
7986,28/06/2019,"4 SPITALFIELDS, DUBLIN 8, DUBLIN",Dublin 8,Dublin,357500,No,No,Second-Hand Dwelling house /Apartment,,-6.275674,53.3405823,4,Spitalfields,The Liberties,Dublin 8,County Dublin,D08 X5R2
7987,28/06/2019,"41 BLACKBURNE SQ, RATHFARNHAM GATE, MAIN ST DUBLIN 14",Dublin 14,Dublin,435000,No,No,Second-Hand Dwelling house /Apartment,,-6.2847386,53.2989024,,Main Street,,,County Dublin,
7988,28/06/2019,"41 DE VESCI HOUSE, LONGFORD PLACE, DUN LAOGHAIRE",,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment,,-6.1476091,53.2948268,,Longford Place,Dún Laoghaire,,County Dublin,
7989,28/06/2019,"41 Heathfield View, Cappagh Road, Finglas",Dublin 11,Dublin,255066,No,Yes,New Dwelling house /Apartment,,-6.3209066,53.39412,41,Heathfield View,Kildonan,,County Dublin,
7990,28/06/2019,"41 MARTIN SAVAGE PARK, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,359000,No,No,Second-Hand Dwelling house /Apartment,,-6.3310191,53.3745396,41,Martin Savage Park,,Dublin 15,County Dublin,D15 E92K
7991,28/06/2019,"42 ROLLINS VILLAS, SALLYNOGGIN, DUBLIN",,Dublin,372500,No,No,Second-Hand Dwelling house /Apartment,,-6.1419601,53.2796766,42,Rollins Villas,Honeypark,,County Dublin,A96 Y026
7992,28/06/2019,"44 BLOCK A, THE METROPOLITAN APTS, KILMAINHAM DUBLIN 8",Dublin 8,Dublin,193000,No,No,Second-Hand Dwelling house /Apartment,,-6.3146435,53.341694,,Inchicore Road,Kilmainham,Dublin 8,County Dublin,
7993,28/06/2019,"44 Shackleton Drive, Shackleton Park, Lucan",,Dublin,348017.62,No,Yes,New Dwelling house /Apartment,,-6.4680656,53.3468583,44,Shackleton Drive,Doddsborough,,County Dublin,
7994,28/06/2019,"47 MONTPELIER PARADE, MONKSTOWN, DUBLIN",,Dublin,1312500,No,No,Second-Hand Dwelling house /Apartment,,-6.1645525,53.2950181,47,Monkstown Road,Montpelier,,County Dublin,A94 XV70
7995,28/06/2019,"48 THE BLACKTHORN, RIVERSDALE, DUNDRUM",,Dublin,607500,No,No,Second-Hand Dwelling house /Apartment,,-6.247349,53.2945819,,Dundrum Road,,Dublin 14,County Dublin,
7996,28/06/2019,"5 BREHONS CHAIR, COLLEGE RD, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,795000,No,No,Second-Hand Dwelling house /Apartment,,-6.2627031,53.267531,5,Brehons Chair,,,County Dublin,D16 N7V2
7997,28/06/2019,"5 WELLINGTON ROAD, TEMPLEOGUE, DUBLIN 6W",,Dublin,496000,No,No,Second-Hand Dwelling house /Apartment,,-6.3201921,53.3071134,5,Wellington Road,Templeogue,Dublin 6W,County Dublin,D6W DH61
7998,28/06/2019,"51 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3",Dublin 3,Dublin,151250,No,No,Second-Hand Dwelling house /Apartment,,-6.2453933,53.3641873,,Richmond Road,Ballybough,,County Dublin,
7999,28/06/2019,"51 UPPER BEECHWOOD AVE, RANELAGH, DUBLIN 6",Dublin 6,Dublin,1065000,No,No,Second-Hand Dwelling house /Apartment,,-6.2534246,53.3193359,51,Beechwood Avenue Upper,Ranelagh,Dublin 6,County Dublin,D06 W8Y4
8000,28/06/2019,"52 MOUNT GARRETT PARK, DUBLIN 15, DUBLIN",Dublin 15,Dublin,237500,No,No,Second-Hand Dwelling house /Apartment,,-6.3943529,53.4227103,52,Mount Garrett Park,,,County Dublin,15
8001,28/06/2019,"53 GLENAGEARY PARK, DUN LAOGHAIRE, DUBLIN",,Dublin,610000,No,No,Second-Hand Dwelling house /Apartment,,-6.1329067,53.277962,53,Glenageary Park,,,County Dublin,A96 E3P2
8002,28/06/2019,"54 ST ANNES PARK, OFF QUINNS RD, SHANKHILL",Dublin 18,Dublin,328000,No,No,Second-Hand Dwelling house /Apartment,,-6.1178163,53.228897,54,Saint Anne's Park,,,County Dublin,D18 KF97
8003,28/06/2019,"55 ASHBROOK, HOWTH RD, CLONTARF DUBLIN 3",Dublin 3,Dublin,533500,No,No,Second-Hand Dwelling house /Apartment,,-6.2141006,53.3692672,55,Ashbrook,Clontarf West,,County Dublin,
8004,28/06/2019,"55 LANSDOWNE VILLAGE, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,455000,No,No,Second-Hand Dwelling house /Apartment,,-6.2248884,53.3365863,55,Lansdowne Village,,Dublin 4,County Dublin,D04 FW58
8005,28/06/2019,"56 JAMESTOWN RD, INCHICORE, DUBLIN 8",Dublin 8,Dublin,370000,No,No,Second-Hand Dwelling house /Apartment,,-6.3309324,53.3348238,56,Jamestown Road,Inchicore,Dublin 8,County Dublin,D08 TKR1
8006,28/06/2019,"6 HANOVER QUAY, DUBLIN 2",Dublin 2,Dublin,84420800,No,Yes,New Dwelling house /Apartment,,-6.2348552,53.3440852,6,Hanover Quay,Dublin Docklands,,County Dublin,
8007,28/06/2019,"6 St Pancras Avenue, Mount Tallant Avenue, Terenure",,Dublin,801762,No,Yes,New Dwelling house /Apartment,,-6.2819338,53.3162408,6,Saint Pancras Avenue,,,County Dublin,
8008,28/06/2019,"60 longview mews, millers glen, swords",,Dublin,330396,No,Yes,New Dwelling house /Apartment,,-6.2427219,53.4716715,,Longview Avenue,Oldtown,,County Dublin,
8009,28/06/2019,"62 CONNAWOOD LAWN, BRAY, WICKLOW",,Dublin,370000,No,No,Second-Hand Dwelling house /Apartment,,-6.1241982,53.2076321,62,Connawood Lawn,,,County Dublin,A98 V650
8010,28/06/2019,"62 HAMPTON WOOD, ST MARGARETS RD, FINGLAS DUBLIN 11",Dublin 11,Dublin,197000,No,No,Second-Hand Dwelling house /Apartment,,-6.2831681,53.4043136,62,Hampton Wood Drive,,,County Dublin,
8011,28/06/2019,"63 LOMBARD ST WEST, DUBLIN 8, DUBLIN",Dublin 8,Dublin,760000,No,No,Second-Hand Dwelling house /Apartment,,-6.2715127,53.3340013,63,Lombard Street West,Portobello,Dublin 8,County Dublin,D08 K1K0
8012,28/06/2019,"65 Barnwell Woods, Hansfield, Dublin 15",Dublin 15,Dublin,356828.19,No,Yes,New Dwelling house /Apartment,,-6.4387097,53.3907992,65,Barnwell Woods,,,County Dublin,
8013,28/06/2019,"69 ST CANICES RD, GLASNEVIN, DUBLIN 11",Dublin 11,Dublin,450000,No,No,Second-Hand Dwelling house /Apartment,,-6.2715237,53.3841611,69,Saint Canices Road,Glasnevin,Dublin 11,County Dublin,D11 FP21
8014,28/06/2019,"7 CHARNWOOD LAWNS, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,187500,No,No,Second-Hand Dwelling house /Apartment,,-6.4115143,53.3865699,7,Charnwood Lawns,,Dublin 15,County Dublin,D15 P0E2
8015,28/06/2019,"7 CONGRESS GARDENS, GLASTHULE, DUBLIN",,Dublin,475000,No,No,Second-Hand Dwelling house /Apartment,,-6.122421,53.2858596,7,Congress Gardens,,,County Dublin,A96 F1W2
8016,28/06/2019,"7 RUSSELL DOWNS, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,195000,No,No,Second-Hand Dwelling house /Apartment,,-6.4068009,53.2836229,7,Russell Downs,,Dublin 24,County Dublin,D24 A7P4
8017,28/06/2019,"71 BROOKWOOD AVE, ARTANE, DUBLIN 5",Dublin 5,Dublin,390000,No,No,Second-Hand Dwelling house /Apartment,,-6.1993725,53.3798185,71,Brookwood Avenue,Donaghmede,Dublin 5,County Dublin,D05 V2T6
8018,28/06/2019,"72 LUDFORD DRIVE, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,600000,No,No,Second-Hand Dwelling house /Apartment,,-6.2521414,53.2815119,72,Ludford Drive,Ballinteer,Dublin 16,County Dublin,D16 YY60
8019,28/06/2019,"72 THE SQUARE, NEWCASTLE MANOR, NEWCASTLE",Dublin 22,Dublin,246000,No,No,Second-Hand Dwelling house /Apartment,,-6.4905193,53.2974737,72,Newcastle Manor Square,Commons Little,,County Dublin,D22 W571
8020,28/06/2019,"78 THE CRESCENT, CARRICKMINES MANOR, GLENAMUCK RD DUBLIN 18",Dublin 18,Dublin,305000,No,No,Second-Hand Dwelling house /Apartment,,-6.1812623,53.2495607,,,,,,
8021,28/06/2019,"8 HAZELBROOK, KILMACUD RD UPPER, GOATSTOWN",Dublin 14,Dublin,420000,No,No,Second-Hand Dwelling house /Apartment,,-6.2129157,53.2963101,68,Deerpark Road,Mount Merrion,,County Dublin,A94 Y6C2
8022,28/06/2019,"8 PARKVIEW AVE, HAROLDS CROSS, DUBLIN 6",Dublin 6,Dublin,675000,No,No,Second-Hand Dwelling house /Apartment,,-6.2780735,53.3225617,8,Parkview Avenue,Rathmines,Dublin 6,County Dublin,D06 W4A0
8023,28/06/2019,"8 SAULS COURT, COWS LANE, DUBLIN 2",Dublin 8,Dublin,308000,No,No,Second-Hand Dwelling house /Apartment,,-6.2687139,53.3441636,,Cow's Lane,Temple Bar,Dublin 8,County Dublin,D08 RR82
8024,28/06/2019,"82 The Elms, Ridgewood, Swords",,Dublin,348017,No,Yes,New Dwelling house /Apartment,,-6.2527017,53.4479246,82,The Elms,Rathingle,,County Dublin,
8025,28/06/2019,"83 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3",Dublin 3,Dublin,190000,No,No,Second-Hand Dwelling house /Apartment,,-6.2453933,53.3641873,,Richmond Road,Ballybough,,County Dublin,
8026,28/06/2019,"85 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3",Dublin 3,Dublin,185000,No,No,Second-Hand Dwelling house /Apartment,,-6.2453933,53.3641873,,Richmond Road,Ballybough,,County Dublin,
8027,28/06/2019,"86 HAMPTON WOOD AVE, ST MARGARETS RD, FINGLAS DUBLIN 11",Dublin 11,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment,,-6.2831681,53.4043136,86,Hampton Wood Drive,,,County Dublin,
8028,28/06/2019,"86 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3",Dublin 3,Dublin,190000,No,No,Second-Hand Dwelling house /Apartment,,-6.2453933,53.3641873,,Richmond Road,Ballybough,,County Dublin,
8029,28/06/2019,"87 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3",Dublin 3,Dublin,185000,No,No,Second-Hand Dwelling house /Apartment,,-6.2453933,53.3641873,,Richmond Road,Ballybough,,County Dublin,
8030,28/06/2019,"88 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3",Dublin 3,Dublin,190000,No,No,Second-Hand Dwelling house /Apartment,,-6.2453933,53.3641873,,Richmond Road,Ballybough,,County Dublin,
8031,28/06/2019,"89 RICHMOND HALL, RICHMOND ROAD, DUBLIN 3",Dublin 3,Dublin,180000,No,No,Second-Hand Dwelling house /Apartment,,-6.2453933,53.3641873,,Richmond Road,Ballybough,,County Dublin,
8032,28/06/2019,"92 SANDYFORD DOWNS, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,565000,No,No,Second-Hand Dwelling house /Apartment,,-6.2263757,53.2681119,92,Sandyford Downs,,Dublin 18,County Dublin,D18 Y0C0
8033,28/06/2019,"97 SOUTH CIRCULAR ROAD, PORTOBELLO, DUBLIN 8",Dublin 8,Dublin,1000000,No,No,Second-Hand Dwelling house /Apartment,,-6.2743542,53.3319913,97,South Circular Road,Portobello,Dublin 8,County Dublin,D08 V272
8034,28/06/2019,"99 MERIDIAN COURT, SPINDRIFT AVE, ROYAL CANAL PARK DUBLIN 15",Dublin 15,Dublin,274000,No,No,Second-Hand Dwelling house /Apartment,,-6.3110887,53.37684,,Spindrift Avenue,,Dublin 15,County Dublin,
8035,28/06/2019,"APARTMENT 322, TRIMBLESTON, GOATSTOWN ROAD",Dublin 4,Dublin,475770.93,No,Yes,New Dwelling house /Apartment,,-6.2329385,53.2997351,,Goatstown Road,Friarland,Dublin 14,County Dublin,
8036,28/06/2019,"APARTMENT 46, MILLRACE ROAD, PHOENIX PARK RACECOURSE",Dublin 15,Dublin,375000,No,No,Second-Hand Dwelling house /Apartment,,-6.3377805,53.3723939,,Phoenix Park Way,,Dublin 15,County Dublin,
8037,28/06/2019,"APT 1  BEECHWOOD, UPPER CARRICKHILL ROAD, PORTMARNOCK",Dublin 13,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment,,-6.1369858,53.4327897,,Carrickhill Road Upper,Carrickhill,,County Dublin,
8038,28/06/2019,"APT 1, 444 NORTH CIRCULAR RD, DUBLIN 1",Dublin 7,Dublin,324000,No,No,Second-Hand Dwelling house /Apartment,,-6.2617645,53.359767,444,North Circular Road,,,County Dublin,D07 PF38
8039,28/06/2019,"APT 20 CLARINDA HOUSE, CLARINDA PARK EAST, DUN LAOGHAIRE",,Dublin,285000,No,No,Second-Hand Dwelling house /Apartment,,-6.132005,53.2899109,,Clarinda Park West,Dún Laoghaire,,County Dublin,
8040,28/06/2019,"APT 221 BLOCK A, HAMPTON LODGE, GRACE PARK RD DUBLIN 9",Dublin 9,Dublin,321500,No,No,Second-Hand Dwelling house /Apartment,,-6.244793,53.376076,,Grace Park Road,Whitehall,,County Dublin,
8041,28/06/2019,"APT 27, ST LUKES GATE, THE COOMBE DUBLIN 8",Dublin 8,Dublin,271000,No,No,Second-Hand Dwelling house /Apartment,,-6.2797282,53.3383511,8,Cork Street,,Dublin 8,County Dublin,
8042,28/06/2019,"APT 36 THE OAKS, ROCKFIELD, DUNDRUM DUBLIN 14",Dublin 16,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment,,-6.2344713,53.2854281,,Rockfield,Drummartin,,County Dublin,
8043,28/06/2019,"APT 39, BLOCK B, SMITHFIELD MARKET",,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment,,-6.2814626,53.3477914,,,,,,
8044,28/06/2019,"CABRERA, TORQUAY ROAD, FOXROCK",Dublin 18,Dublin,2915000,No,No,Second-Hand Dwelling house /Apartment,,-6.1839018,53.2680925,,Torquay Road,Foxrock,Dublin 18,County Dublin,
8045,28/06/2019,"NO1 27 NORTH CIRCULAR RD, DUBLIN 1, DUBLIN",,Dublin,525000,No,No,Second-Hand Dwelling house /Apartment,,-6.2967912,53.3532757,27,North Circular Road,Cabra East,,County Dublin,D07 FT44
8046,01/07/2019,"10 CARRIGMORE DALE, CITYWEST, SAGGART",Dublin 24,Dublin,367000,No,No,Second-Hand Dwelling house /Apartment,,-6.4297711,53.2825434,10,Carrigmore Dale,Fortunestown,,County Dublin,D24 HW11
8047,01/07/2019,"10 HANOVER COURT, HANOVER LANE, FRANCIS ST DUBLIN 8",Dublin 8,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment,,-6.2739299,53.3406998,,Hanover Lane,The Liberties,Dublin 8,County Dublin,
8048,01/07/2019,"11 Gandon Lane, Kinsealy Woods, Chapel Road",,Dublin,577093,No,Yes,New Dwelling house /Apartment,,-6.1712508,53.4239439,,Chapel Road,Kinsealy,,County Dublin,K36 K657
8049,01/07/2019,"12 ST CRONANS LAWN, SWORDS, DUBLIN",,Dublin,285000,No,No,Second-Hand Dwelling house /Apartment,,-6.2394709,53.4609708,12,Saint Cronan's Lawn,Windmill Lands,,County Dublin,K67 YF58
8050,01/07/2019,"13 NEWCOMMEN AVENUE, NORTH STRAND, DUBLIN 3",,Dublin,191000,No,No,Second-Hand Dwelling house /Apartment,,-6.245139,53.3574371,13,Newcomen Avenue,,Dublin 3,County Dublin,D03 P211
8051,01/07/2019,"139 CAPPAGHMORE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,344000,No,No,Second-Hand Dwelling house /Apartment,,-6.4035022,53.3300142,139,Cappaghmore,Cappagh,Dublin 22,County Dublin,D22 XT61
8052,01/07/2019,"15 THE LAURELS SEAPARK, OFF MOUNT PROSPECT AVE, CLONTARF",Dublin 3,Dublin,475000,No,No,Second-Hand Dwelling house /Apartment,,-6.1881304,53.3680532,15,The Laurels,Clontarf,Dublin 3,County Dublin,D03 X7N2
8053,01/07/2019,"155 GLEANN NA RI, DRUID VALLEY, CABINTEELY DUBLIN 18",Dublin 18,Dublin,330000,No,No,Second-Hand Dwelling house /Apartment,,-6.143548,53.2467729,18,Gleann na Ri,Cherrywood,Dublin 18,County Dublin,D18 VWK7
8054,01/07/2019,"16 ROSTREVOR RD, RATHGAR, DUBLIN 6",Dublin 6,Dublin,1875000,No,No,Second-Hand Dwelling house /Apartment,,-6.270741,53.3052997,16,Rostrevor Road,,,County Dublin,D06 A0E1
